eluts_key,Name,Value000,Value010
3309,"Audit Table","efmnhtransactions","ObuObject_tab"
3310,"Audit Table","efmnhtransactions","ObuOthr_tab"
3311,"Audit Table","efmnhtransactions","ObuOthrTotal"
3312,"Audit Table","efmnhtransactions","ObuPrepType_tab"
3313,"Audit Table","efmnhtransactions","ObuRegion"
3314,"Audit Table","efmnhtransactions","ObuRemarks_tab"
3315,"Audit Table","efmnhtransactions","ObuShell_tab"
3316,"Audit Table","efmnhtransactions","ObuShellTotal"
3317,"Audit Table","efmnhtransactions","ObuSkel_tab"
3318,"Audit Table","efmnhtransactions","ObuSkelTotal"
3319,"Audit Table","efmnhtransactions","ObuSkn_tab"
3320,"Audit Table","efmnhtransactions","ObuSknF_tab"
3321,"Audit Table","efmnhtransactions","ObuSknFTotal"
3322,"Audit Table","efmnhtransactions","ObuSknR_tab"
3323,"Audit Table","efmnhtransactions","ObuSknRTotal"
3324,"Audit Table","efmnhtransactions","ObuSknTotal"
3325,"Audit Table","efmnhtransactions","ObuSkull_tab"
3326,"Audit Table","efmnhtransactions","ObuSkullTotal"
3327,"Audit Table","efmnhtransactions","ObuStomach_tab"
3328,"Audit Table","efmnhtransactions","ObuStomTotal"
3329,"Audit Table","efmnhtransactions","ObuTiss_tab"
3330,"Audit Table","efmnhtransactions","ObuTissTotal"
3331,"Audit Table","efmnhtransactions","ObuTotalItems"
3332,"Audit Table","efmnhtransactions","ObuTotalObjects"
3333,"Audit Table","efmnhtransactions","ObuTypeStatus_tab"
3334,"Audit Table","efmnhtransactions","ObuXray_tab"
3335,"Audit Table","efmnhtransactions","ObuXrayTotal"
3336,"Audit Table","efmnhtransactions","SecCanDelete_tab"
3337,"Audit Table","efmnhtransactions","SecCanDisplay_tab"
3338,"Audit Table","efmnhtransactions","SecCanEdit_tab"
3339,"Audit Table","efmnhtransactions","SecDepartment_tab"
3340,"Audit Table","efmnhtransactions","SumAction"
3341,"Audit Table","efmnhtransactions","SumDepartment"
3342,"Audit Table","efmnhtransactions","SumDepartmentAccessionCopy"
3343,"Audit Table","efmnhtransactions","SumDepartmentInvoiceCopy"
3344,"Audit Table","efmnhtransactions","SummaryData"
3345,"Audit Table","efmnhtransactions","TasCommencementDate0"
3346,"Audit Table","efmnhtransactions","TasCommenceNotifyOffset_tab"
3347,"Audit Table","efmnhtransactions","TasCommenceNotifyRef_nesttab"
3348,"Audit Table","efmnhtransactions","TasCompleted_tab"
3349,"Audit Table","efmnhtransactions","TasCompletionDate0"
3350,"Audit Table","efmnhtransactions","TasCompletionNotifyRef_nesttab"
3351,"Audit Table","efmnhtransactions","TasDependOnCompletionOffset_tab"
3352,"Audit Table","efmnhtransactions","TasDependOnPosition_tab"
3353,"Audit Table","efmnhtransactions","TasDependOnTask_tab"
3354,"Audit Table","efmnhtransactions","TasDescription_tab"
3355,"Audit Table","efmnhtransactions","TasEndNotifyDate0"
3356,"Audit Table","efmnhtransactions","TasPersonAssignedToRef_nesttab"
3357,"Audit Table","efmnhtransactions","TasResults_tab"
3358,"Audit Table","efmnhtransactions","TasStartNotifyDate0"
3359,"Audit Table","efmnhtransactions","TasTaskAssignerRef_tab"
3360,"Audit Table","efmnhtransactions","TasTaskDuration_tab"
3361,"Audit Table","efmnhtransactions","TasTimeTakenOnTask_tab"
3362,"Audit Table","efmnhtransactions","TraAckByLocal"
3363,"Audit Table","efmnhtransactions","TraAckByRef"
3364,"Audit Table","efmnhtransactions","TraAckByRefLocal"
3365,"Audit Table","efmnhtransactions","TraAssociatedEventRef"
3366,"Audit Table","efmnhtransactions","TraAssociatedEventRefLocal"
3367,"Audit Table","efmnhtransactions","TraAuthorizedByLocal"
3368,"Audit Table","efmnhtransactions","TraAuthorizedByRef"
3369,"Audit Table","efmnhtransactions","TraAuthorizedByRefLocal"
3370,"Audit Table","efmnhtransactions","TraContactPersonBriefNameLocal_tab"
3371,"Audit Table","efmnhtransactions","TraContactPersonLocal_tab"
3372,"Audit Table","efmnhtransactions","TraContactPersonRef_tab"
3373,"Audit Table","efmnhtransactions","TraContactPersonRefLocal0"
3374,"Audit Table","efmnhtransactions","TraContactPersonsString"
3375,"Audit Table","efmnhtransactions","TraDatAck"
3376,"Audit Table","efmnhtransactions","TraDateAuthorized"
3377,"Audit Table","efmnhtransactions","TraDateProcessed"
3378,"Audit Table","efmnhtransactions","TraDirection"
3379,"Audit Table","efmnhtransactions","TraForUseByBriefNameLocal_tab"
3380,"Audit Table","efmnhtransactions","TraForUseByLocal_tab"
3381,"Audit Table","efmnhtransactions","TraForUseByRef_tab"
3382,"Audit Table","efmnhtransactions","TraForUseByRefLocal0"
3383,"Audit Table","efmnhtransactions","TraInstitutionLocal"
3384,"Audit Table","efmnhtransactions","TraInstitutionOrganisationLocal"
3385,"Audit Table","efmnhtransactions","TraInstitutionRef"
3386,"Audit Table","efmnhtransactions","TraInstitutionRefLocal"
3387,"Audit Table","efmnhtransactions","TraInternalNotes"
3388,"Audit Table","efmnhtransactions","TraInvoiceNo"
3389,"Audit Table","efmnhtransactions","TraInvoiceNoCopy"
3390,"Audit Table","efmnhtransactions","TraNoOfPackages"
3391,"Audit Table","efmnhtransactions","TraPrintedNotes"
3392,"Audit Table","efmnhtransactions","TraProcessedByLocal_tab"
3393,"Audit Table","efmnhtransactions","TraProcessedByRef_tab"
3394,"Audit Table","efmnhtransactions","TraProcessedByRefLocal0"
3395,"Audit Table","efmnhtransactions","TraTotalInvoiceItems"
3396,"Audit Table","efmnhtransactions","TraTotalItemsLoaned"
3397,"Audit Table","efmnhtransactions","TraTotalItemsOutstanding"
3398,"Audit Table","efmnhtransactions","TraTransactionType"
3399,"Audit Table","efmnhtransactions","TraUserRole_tab"
3400,"Audit Table","efmnhtransactions","VenInternalLocationLocalRef_tab"
3401,"Audit Table","efmnhtransactions","VenVenueLocalRef_tab"
3402,"Audit Table","efmnhtransactions",""
3403,"Audit Table","egazetteer","AdmDateInserted"
3404,"Audit Table","egazetteer","AdmDateModified"
3405,"Audit Table","egazetteer","AdmImportIdentifier"
3406,"Audit Table","egazetteer","AdmInsertedBy"
3407,"Audit Table","egazetteer","AdmModifiedBy"
3408,"Audit Table","egazetteer","AdmPublishWebNoPassword"
3409,"Audit Table","egazetteer","AdmPublishWebNoPasswordFlag"
3410,"Audit Table","egazetteer","AdmPublishWebPassword"
3411,"Audit Table","egazetteer","AdmPublishWebPasswordFlag"
3412,"Audit Table","egazetteer","AdmSystemIdentifier"
3413,"Audit Table","egazetteer","AdmTimeInserted"
3414,"Audit Table","egazetteer","AdmTimeModified"
3415,"Audit Table","egazetteer","AdmWebMetadata"
3416,"Audit Table","egazetteer","GazContinent"
3417,"Audit Table","egazetteer","GazCountry"
3418,"Audit Table","egazetteer","GazDetermination"
3419,"Audit Table","egazetteer","GazLatitude"
3420,"Audit Table","egazetteer","GazLongitude"
3421,"Audit Table","egazetteer","GazOcean"
3422,"Audit Table","egazetteer","GazProvinceStateTerritory"
3423,"Audit Table","egazetteer","GazSpecialGeographicUnit"
3424,"Audit Table","egazetteer","irn"
3425,"Audit Table","egazetteer","IsoIdentifier"
3426,"Audit Table","egazetteer","IsoPD0Continent"
3427,"Audit Table","egazetteer","IsoPD1Country"
3428,"Audit Table","egazetteer","IsoPD2Code"
3429,"Audit Table","egazetteer","IsoPD2OtherNames_tab"
3430,"Audit Table","egazetteer","IsoPD2Rank"
3431,"Audit Table","egazetteer","IsoPD2Value"
3432,"Audit Table","egazetteer","IsoThreeLetterCode"
3433,"Audit Table","egazetteer","IsoTwoLetterCode"
3434,"Audit Table","egazetteer","IsoVersion"
3435,"Audit Table","egazetteer","NteAttributedToRef_nesttab"
3436,"Audit Table","egazetteer","NteDate0"
3437,"Audit Table","egazetteer","NteText0"
3438,"Audit Table","egazetteer","OthContinent_tab"
3439,"Audit Table","egazetteer","OthContinentQueryString"
3440,"Audit Table","egazetteer","OthCountry_tab"
3441,"Audit Table","egazetteer","OthCountryQueryString"
3442,"Audit Table","egazetteer","OthProvinceStateTerritory_tab"
3443,"Audit Table","egazetteer","OthProvStateTerQueryString"
3444,"Audit Table","egazetteer","OthSpecialGeographicUnit_tab"
3445,"Audit Table","egazetteer","SecCanDelete_tab"
3446,"Audit Table","egazetteer","SecCanDisplay_tab"
3447,"Audit Table","egazetteer","SecCanEdit_tab"
3448,"Audit Table","egazetteer","SecDepartment_tab"
3449,"Audit Table","egazetteer","SummaryData"
3450,"Audit Table","egazetteer",""
3451,"Audit Table","egroups","AdmDateInserted"
3452,"Audit Table","egroups","AdmDateModified"
3453,"Audit Table","egroups","AdmInsertedBy"
3454,"Audit Table","egroups","AdmModifiedBy"
3455,"Audit Table","egroups","AdmPublishWebNoPassword"
3456,"Audit Table","egroups","AdmPublishWebNoPasswordFlag"
3457,"Audit Table","egroups","AdmPublishWebPassword"
3458,"Audit Table","egroups","AdmPublishWebPasswordFlag"
3459,"Audit Table","egroups","AdmTimeInserted"
3460,"Audit Table","egroups","AdmTimeModified"
3461,"Audit Table","egroups","ExtendedData"
3462,"Audit Table","egroups","GroupDescription"
3463,"Audit Table","egroups","GroupName"
3464,"Audit Table","egroups","GroupPurpose"
3465,"Audit Table","egroups","GroupStatus"
3466,"Audit Table","egroups","GroupType"
3467,"Audit Table","egroups","irn"
3468,"Audit Table","egroups","Keys_tab"
3469,"Audit Table","egroups","KeysCount"
3470,"Audit Table","egroups","Module"
3471,"Audit Table","egroups","MulHasMultiMedia"
3472,"Audit Table","egroups","MulMultiMediaRef_tab"
3473,"Audit Table","egroups","NotNotes"
3474,"Audit Table","egroups","Query"
3475,"Audit Table","egroups","SecCanDelete_tab"
3476,"Audit Table","egroups","SecCanDisplay_tab"
3477,"Audit Table","egroups","SecCanEdit_tab"
3478,"Audit Table","egroups","SecCanView_tab"
3479,"Audit Table","egroups","SecDepartment_tab"
3480,"Audit Table","egroups","SecRecordStatus"
3481,"Audit Table","egroups","SummaryData"
3482,"Audit Table","egroups","TasCommencementDate0"
3483,"Audit Table","egroups","TasCommenceNotifyRef_nesttab"
3484,"Audit Table","egroups","TasCompleted_tab"
3485,"Audit Table","egroups","TasCompletionDate0"
3486,"Audit Table","egroups","TasCompletionNotifyRef_nesttab"
3487,"Audit Table","egroups","TasDescription_tab"
3488,"Audit Table","egroups","TasEndNotifyDate0"
3489,"Audit Table","egroups","TasPersonAssignedToLocal_tab"
3490,"Audit Table","egroups","TasPersonAssignedToRef_nesttab"
3491,"Audit Table","egroups","TasPersonAssignedToRefLocal0"
3492,"Audit Table","egroups","TasResults_tab"
3493,"Audit Table","egroups","TasStartNotifyDate0"
3494,"Audit Table","egroups","TasTaskAssignerLocal_tab"
3495,"Audit Table","egroups","TasTaskAssignerRef_tab"
3496,"Audit Table","egroups","TasTaskAssignerRefLocal0"
3497,"Audit Table","egroups","UserId"
3498,"Audit Table","egroups","UserName"
3499,"Audit Table","egroups",""
3500,"Audit Table","egurd","AdmDateInserted"
3501,"Audit Table","egurd","AdmDateModified"
3502,"Audit Table","egurd","AdmInsertedBy"
3503,"Audit Table","egurd","AdmModifiedBy"
3504,"Audit Table","egurd","AdmOriginalData"
3505,"Audit Table","egurd","AdmPublishWebNoPassword"
3506,"Audit Table","egurd","AdmPublishWebNoPasswordFlag"
3507,"Audit Table","egurd","AdmPublishWebPassword"
3508,"Audit Table","egurd","AdmPublishWebPasswordFlag"
3509,"Audit Table","egurd","AdmTimeInserted"
3510,"Audit Table","egurd","AdmTimeModified"
3511,"Audit Table","egurd","AdmWebCategories"
3512,"Audit Table","egurd","CatCatalog"
3513,"Audit Table","egurd","CatCatalogSubset"
3514,"Audit Table","egurd","CatCatalogueNo"
3515,"Audit Table","egurd","CatDepartment"
3516,"Audit Table","egurd","CatMuseum"
3517,"Audit Table","egurd","CatProjectIz_tab"
3518,"Audit Table","egurd","CatRecordType"
3519,"Audit Table","egurd","ColCollectionEventRef"
3520,"Audit Table","egurd","ColCollectionEventRefLocal"
3521,"Audit Table","egurd","ConConditionPeriodType"
3522,"Audit Table","egurd","DarBasisOfRecord"
3523,"Audit Table","egurd","DarCatalogNumber"
3524,"Audit Table","egurd","DarClass"
3525,"Audit Table","egurd","DarCollectionCode"
3526,"Audit Table","egurd","DarCollector"
3527,"Audit Table","egurd","DarContinent"
3528,"Audit Table","egurd","DarContinentOcean"
3529,"Audit Table","egurd","DarCountry"
3530,"Audit Table","egurd","DarDateLastModified"
3531,"Audit Table","egurd","DarDayCollected"
3532,"Audit Table","egurd","DarDecimalLatitude"
3533,"Audit Table","egurd","DarDecimalLongitude"
3534,"Audit Table","egurd","DarEndDayCollected"
3535,"Audit Table","egurd","DarEndJulianDay"
3536,"Audit Table","egurd","DarEndMonthCollected"
3537,"Audit Table","egurd","DarEndYearCollected"
3538,"Audit Table","egurd","DarFamily"
3539,"Audit Table","egurd","DarFieldNumber"
3540,"Audit Table","egurd","DarGenus"
3541,"Audit Table","egurd","DarGeorefMethod"
3542,"Audit Table","egurd","DarHigherGeography"
3543,"Audit Table","egurd","DarHigherTaxon"
3544,"Audit Table","egurd","DarIndividualCount"
3545,"Audit Table","egurd","DarInstitutionCode"
3546,"Audit Table","egurd","DarJulianDay"
3547,"Audit Table","egurd","DarKingdom"
3548,"Audit Table","egurd","DarLatitude"
3549,"Audit Table","egurd","DarLocality"
3550,"Audit Table","egurd","DarLongitude"
3551,"Audit Table","egurd","DarMonthCollected"
3552,"Audit Table","egurd","DarObservedIndividualCount"
3553,"Audit Table","egurd","DarOrder"
3554,"Audit Table","egurd","DarPhylum"
3555,"Audit Table","egurd","DarScientificName"
3556,"Audit Table","egurd","DarScientificNameAuthor"
3557,"Audit Table","egurd","DarSpecies"
3558,"Audit Table","egurd","DarSpecificEpithet"
3559,"Audit Table","egurd","DarStartDayCollected"
3560,"Audit Table","egurd","DarStartJulianDay"
3561,"Audit Table","egurd","DarStartLatitude"
3562,"Audit Table","egurd","DarStartLongitude"
3563,"Audit Table","egurd","DarStartMonthCollected"
3564,"Audit Table","egurd","DarStartYearCollected"
3565,"Audit Table","egurd","DarStateProvince"
3566,"Audit Table","egurd","DarYearCollected"
3567,"Audit Table","egurd","DeaTransferOfTitle"
3568,"Audit Table","egurd","ExtendedData"
3569,"Audit Table","egurd","IdeApplicableCode_tab"
3570,"Audit Table","egurd","IdeAuthorLocal_tab"
3571,"Audit Table","egurd","IdeClassLocal_tab"
3572,"Audit Table","egurd","IdeFamily_tab"
3573,"Audit Table","egurd","IdeFamilyLocal_tab"
3574,"Audit Table","egurd","IdeFamilyNumber_tab"
3575,"Audit Table","egurd","IdeFamilyNumberLocal_tab"
3576,"Audit Table","egurd","IdeFiledAs_tab"
3577,"Audit Table","egurd","IdeFiledAsApplicableCode"
3578,"Audit Table","egurd","IdeFiledAsAuthor"
3579,"Audit Table","egurd","IdeFiledAsClass"
3580,"Audit Table","egurd","IdeFiledAsFamily"
3581,"Audit Table","egurd","IdeFiledAsFamilyNumber"
3582,"Audit Table","egurd","IdeFiledAsGenus"
3583,"Audit Table","egurd","IdeFiledAsKingdom"
3584,"Audit Table","egurd","IdeFiledAsListedYesNo"
3585,"Audit Table","egurd","IdeFiledAsName"
3586,"Audit Table","egurd","IdeFiledAsOrder"
3587,"Audit Table","egurd","IdeFiledAsPhylum"
3588,"Audit Table","egurd","IdeFiledAsQualifiedName"
3589,"Audit Table","egurd","IdeFiledAsRef"
3590,"Audit Table","egurd","IdeFiledAsScientificName"
3591,"Audit Table","egurd","IdeFiledAsSpecies"
3592,"Audit Table","egurd","IdeGenusLocal_tab"
3593,"Audit Table","egurd","IdeKingdomLocal_tab"
3594,"Audit Table","egurd","IdeNamePartsLocal_tab"
3595,"Audit Table","egurd","IdeOrderLocal_tab"
3596,"Audit Table","egurd","IdePhylumLocal_tab"
3597,"Audit Table","egurd","IdeQualifiedName_tab"
3598,"Audit Table","egurd","IdeScientificNameLocal_tab"
3599,"Audit Table","egurd","IdeSpeciesLocal_tab"
3600,"Audit Table","egurd","IdeTaxonLocal_tab"
3601,"Audit Table","egurd","IdeTaxonRef_tab"
3602,"Audit Table","egurd","IdeTaxonRefLocal0"
3603,"Audit Table","egurd","irn"
3604,"Audit Table","egurd","ListedYesNo"
3605,"Audit Table","egurd","ListedYesNoLocal_tab"
3606,"Audit Table","egurd","LotCountDry"
3607,"Audit Table","egurd","LotLastNameLocal"
3608,"Audit Table","egurd","LotNSpecimens"
3609,"Audit Table","egurd","LotOwnerLocal_tab"
3610,"Audit Table","egurd","LotOwnerRef_tab"
3611,"Audit Table","egurd","LotOwnerRefLocal0"
3612,"Audit Table","egurd","LotTotalSpecimens"
3613,"Audit Table","egurd","NotFisNotes_tab"
3614,"Audit Table","egurd","NotKind_tab"
3615,"Audit Table","egurd","PrePrepType_tab"
3616,"Audit Table","egurd","PriAccessionNumberDataLocal"
3617,"Audit Table","egurd","PriAccessionNumberRef"
3618,"Audit Table","egurd","PriAccessionNumberRefLocal"
3619,"Audit Table","egurd","PriCollectingEventNoLocal"
3620,"Audit Table","egurd","PriCollectionEventCodeLocal"
3621,"Audit Table","egurd","PriContinentLocal"
3622,"Audit Table","egurd","PriCountryLocal"
3623,"Audit Table","egurd","PriDateVisitedFromLocal"
3624,"Audit Table","egurd","PriDateVisitedToLocal"
3625,"Audit Table","egurd","PriDeterminationLocal"
3626,"Audit Table","egurd","PriIDHistory"
3627,"Audit Table","egurd","PriInventory"
3628,"Audit Table","egurd","PriLatitudeDec"
3629,"Audit Table","egurd","PriLatitudeDms"
3630,"Audit Table","egurd","PriLongitudeDec"
3631,"Audit Table","egurd","PriLongitudeDms"
3632,"Audit Table","egurd","PriMammalsIndicatorExhibit"
3633,"Audit Table","egurd","PriMammalsIndicatorNotes"
3634,"Audit Table","egurd","PriMammalsIndicatorSuppl"
3635,"Audit Table","egurd","PriMammalsIndicatorTissue"
3636,"Audit Table","egurd","PriMammalsPrepAlc"
3637,"Audit Table","egurd","PriMammalsPrepAsr"
3638,"Audit Table","egurd","PriMammalsPrepBrain"
3639,"Audit Table","egurd","PriMammalsPrepCarc"
3640,"Audit Table","egurd","PriMammalsPrepCran"
3641,"Audit Table","egurd","PriMammalsPrepEnd"
3642,"Audit Table","egurd","PriMammalsPrepMan"
3643,"Audit Table","egurd","PriMammalsPrepMounted"
3644,"Audit Table","egurd","PriMammalsPrepOthr"
3645,"Audit Table","egurd","PriMammalsPrepSkel"
3646,"Audit Table","egurd","PriMammalsPrepSkin"
3647,"Audit Table","egurd","PriMammalsPrepSkull"
3648,"Audit Table","egurd","PriOther"
3649,"Audit Table","egurd","PriParticipantBriefNameLocal_tab"
3650,"Audit Table","egurd","PriParticipantRoleLocal_tab"
3651,"Audit Table","egurd","PriPreciseLocationLocal"
3652,"Audit Table","egurd","PriPrimaryParticipantLocal"
3653,"Audit Table","egurd","PriProvinceLocal"
3654,"Audit Table","egurd","PriSiteCENumberDataLocal"
3655,"Audit Table","egurd","PriSiteCENumberRef"
3656,"Audit Table","egurd","PriSiteNumberLocal"
3657,"Audit Table","egurd","PriSiteRef"
3658,"Audit Table","egurd","PriSiteRefLocal"
3659,"Audit Table","egurd","PriSiteSummary"
3660,"Audit Table","egurd","PriTissue"
3661,"Audit Table","egurd","PriXray"
3662,"Audit Table","egurd","RelIsParent"
3663,"Audit Table","egurd","SecCanDelete_tab"
3664,"Audit Table","egurd","SecCanDisplay_tab"
3665,"Audit Table","egurd","SecCanEdit_tab"
3666,"Audit Table","egurd","SummaryData"
3667,"Audit Table","egurd","TaxTaxonomyRef_tab"
3668,"Audit Table","egurd","ValValuationPeriodType"
3669,"Audit Table","egurd",""
3670,"Audit Table","einsurance","AdmDateInserted"
3671,"Audit Table","einsurance","AdmDateModified"
3672,"Audit Table","einsurance","AdmInsertedBy"
3673,"Audit Table","einsurance","AdmModifiedBy"
